Time,Estimated_Height,Estimated_Speed,Estimated_Accel
9558,73.537086,-31.657612,-9.026083
9559,73.603310,-31.499384,-8.982583
9560,73.650757,-31.350674,-8.946549
9561,73.727539,-31.166283,-8.760970
9562,73.797173,-31.049566,-8.991178
9563,73.857971,-30.875893,-8.798896
9564,73.941780,-30.706776,-8.714712
9565,74.008621,-30.533648,-8.567082
9566,74.078636,-30.360701,-8.443292
9567,74.169601,-30.168331,-8.263296
9568,74.241707,-30.023123,-8.343533
9569,74.314789,-29.892561,-8.488349
9570,74.412560,-29.754381,-8.609433
9571,74.494896,-29.599533,-8.556499
9572,74.601700,-29.436420,-8.511724
9573,74.708694,-29.287846,-8.551702
9574,74.800049,-29.122395,-8.430744
9575,74.901344,-29.042892,-8.868122
9576,75.004257,-28.966101,-9.235025
9577,75.116570,-28.838079,-9.236057
9578,75.232140,-28.697689,-9.159497
9579,75.350975,-28.544674,-9.017859
9580,75.492981,-28.383432,-8.898698
9581,75.610046,-28.221149,-8.721877
9582,75.738380,-28.118765,-8.959065
9583,75.871475,-28.042208,-9.311300
9584,75.985146,-27.963760,-9.529742
9585,76.127258,-27.838238,-9.483318
9586,76.245651,-27.736271,-9.520768
9587,76.364418,-27.597794,-9.321493
9588,76.483788,-27.459822,-9.154408
9589,76.612053,-27.306408,-8.936726
9590,76.717117,-27.176048,-8.832106
9591,76.841049,-27.026407,-8.666625
9592,76.986000,-26.869244,-8.527504
9593,77.111633,-26.721298,-8.411271
9594,77.214333,-26.596766,-8.391742
9595,77.344269,-26.475338,-8.452357
9596,77.474976,-26.355505,-8.503263
9597,77.604286,-26.250797,-8.623506
9598,77.756248,-26.088230,-8.415814
9599,77.904610,-25.953331,-8.395067
9600,78.035385,-25.814564,-8.300642
9601,78.149055,-25.658934,-8.068544
9602,78.274147,-25.474001,-7.718848
9603,78.414238,-25.296204,-7.502779
9604,78.533669,-25.128038,-7.322039
9605,78.674507,-24.965067,-7.247563
9606,78.796799,-24.798704,-7.108104
9607,78.944664,-24.610598,-6.913292
9608,79.067940,-24.459408,-6.905346
9609,79.232735,-24.305885,-6.975421
9610,79.378403,-24.162573,-7.034662
9611,79.505287,-24.016415,-7.007361
9612,79.655365,-23.862539,-6.984106
9613,79.826492,-23.701946,-6.964290
9614,79.974106,-23.578135,-7.101518
9615,80.126518,-23.429544,-7.063311
9616,80.301758,-23.260641,-6.953474
9617,80.453262,-23.128502,-7.016780
9618,80.605354,-22.998190,-7.069953
9619,80.751762,-22.910082,-7.345489
9620,80.902443,-22.797415,-7.421705
9621,81.053169,-22.686611,-7.485706
9622,81.203835,-22.577621,-7.539462
9623,81.352280,-22.483971,-7.662104
9624,81.502464,-22.378767,-7.687562
9625,81.634476,-22.257339,-7.556027
9626,81.790443,-22.114285,-7.367866
9627,81.918213,-22.021523,-7.441402
9628,82.067871,-21.921415,-7.502724
9629,82.217140,-21.823101,-7.554232
9630,82.392181,-21.677917,-7.366261
9631,82.548660,-21.528509,-7.131588
9632,82.696785,-21.433830,-7.243174
9633,82.864670,-21.332903,-7.336455
9634,83.046722,-21.012854,-6.104310
9635,83.190475,-20.946672,-6.536744
9636,83.344185,-20.942652,-7.283379
9637,83.481026,-20.924387,-7.756702
9638,83.627098,-20.841784,-7.767947
9639,83.774170,-20.747456,-7.701550
9640,83.922325,-20.640848,-7.568450
9641,84.075317,-20.621449,-7.995704
9642,84.241089,-20.510855,-7.814936
9643,84.401398,-20.428152,-7.816776
9644,84.558228,-20.360682,-7.895879
9645,84.695534,-20.289783,-7.885206
9646,84.829521,-20.195940,-7.723057
9647,84.974823,-20.059683,-7.354559
9648,85.118874,-20.012514,-7.586069
9649,85.251869,-19.946283,-7.625623
9650,85.401779,-19.886930,-7.735961
9651,85.546143,-19.818495,-7.751217
9652,85.697258,-19.735817,-7.688066
9653,85.851074,-19.627348,-7.480209
9654,85.993362,-19.587229,-7.691766
9655,86.142372,-19.495405,-7.560937
9656,86.301720,-19.425034,-7.604355
9657,86.443672,-19.362928,-7.641150
9658,86.584167,-19.264536,-7.441338
9659,86.727600,-19.139734,-7.118850
9660,86.861847,-19.107359,-7.389100
9661,86.994781,-19.077387,-7.615838
9662,87.126198,-19.049637,-7.806080
9663,87.279892,-19.001432,-7.887810
9664,87.421303,-18.984753,-8.111516
9665,87.550980,-18.936134,-8.067078
9666,87.680786,-18.875404,-7.953967
9667,87.800652,-18.831387,-7.935175
9668,87.898743,-18.796753,-7.919855
9669,88.019585,-18.728012,-7.753288
9670,88.158775,-18.664499,-7.690699
9671,88.276382,-18.597593,-7.561207
9672,88.388565,-18.558266,-7.606033
9673,88.519196,-18.524864,-7.720747
9674,88.648041,-18.493240,-7.817028
9675,88.755173,-18.458708,-7.820784
9676,88.858658,-18.438854,-7.901466
9677,88.970718,-18.391012,-7.815691
9678,89.094894,-18.350840,-7.819399
9679,89.217232,-18.311960,-7.822569
9680,89.337746,-18.274355,-7.825287
9681,89.458458,-18.224718,-7.751725
9682,89.579491,-18.162491,-7.612602
9683,89.696854,-18.114555,-7.573451
9684,89.828400,-18.099129,-7.771111
9685,89.942108,-18.092253,-7.937266
9686,90.051819,-18.062551,-7.921839
9687,90.183601,-18.011673,-7.832634
9688,90.291428,-17.970785,-7.758295
9689,90.395531,-17.944016,-7.771895
9690,90.497925,-17.918369,-7.783352
9691,90.600632,-17.880535,-7.717111
9692,90.721596,-17.847832,-7.737081
9693,90.816658,-17.838974,-7.831789
9694,90.912041,-17.817886,-7.833792
9695,91.005714,-17.797787,-7.835517
9696,91.093552,-17.805779,-7.991971
9697,91.201454,-17.806292,-8.122820
9698,91.287300,-17.803801,-8.155560
9699,91.349289,-17.811275,-8.183482
9700,91.433578,-17.796961,-8.129031
9701,91.489967,-17.819393,-8.238782
9702,91.572723,-17.793438,-8.099582
9703,91.667397,-17.812813,-8.290790
9704,91.746132,-17.788866,-8.143289
9705,91.842987,-17.769495,-8.095089
9706,91.917946,-17.746616,-7.979228
9707,92.013229,-17.715109,-7.881665
9708,92.084831,-17.693180,-7.800298
9709,92.150925,-17.698528,-7.885467
9710,92.233315,-17.723030,-8.111477
9711,92.313744,-17.749218,-8.301084
9712,92.388237,-17.753065,-8.305346
9713,92.446808,-17.763399,-8.309223
9714,92.525528,-17.765377,-8.312084
9715,92.602234,-17.768169,-8.314521
9716,92.652962,-17.794279,-8.394502
9717,92.727959,-17.785110,-8.306229
9718,92.779121,-17.785341,-8.232644
9719,92.826653,-17.799379,-8.248430
9720,92.900688,-17.764587,-8.030413
9721,92.965179,-17.732994,-7.847737
9722,93.010307,-17.733934,-7.848195
9723,93.072067,-17.753496,-8.003143
9724,93.134323,-17.760704,-8.055655
9725,93.175156,-17.764147,-8.022669
9726,93.240738,-17.732071,-7.841220
9727,93.309120,-17.672869,-7.534099
9728,93.386292,-17.672537,-7.661972
9729,93.433983,-17.684948,-7.769799
9730,93.466553,-17.703959,-7.860529
9731,93.522041,-17.701113,-7.858746
9732,93.574158,-17.712389,-7.934757
9733,93.623100,-17.687326,-7.767827
9734,93.666626,-17.739702,-8.089408
9735,93.710670,-17.780434,-8.283257
9736,93.733238,-17.817736,-8.368808
9737,93.768356,-17.849869,-8.440308
9738,93.823799,-17.873652,-8.499875
9739,93.869522,-17.863523,-8.319270
9740,93.899628,-17.896847,-8.398822
9741,93.952232,-17.908237,-8.387660
9742,94.011314,-17.904055,-8.300725
9743,94.048630,-17.908365,-8.228220
9744,94.076645,-17.916037,-8.167576
9745,94.113472,-17.907223,-8.040671
9746,94.141212,-17.901564,-7.934399
9747,94.181747,-17.940788,-8.153199
9748,94.203079,-17.963085,-8.182196
9749,94.249275,-17.987791,-8.283471
9750,94.289879,-18.002287,-8.291074
9751,94.326981,-18.030781,-8.374951
9752,94.336563,-18.095774,-8.599121
9753,94.374878,-18.098753,-8.478387
9754,94.419830,-18.085880,-8.301122
9755,94.455246,-18.088591,-8.228477
9756,94.489418,-18.091387,-8.167563
9757,94.528572,-18.053894,-7.885626
9758,94.536697,-18.078686,-7.957931
9759,94.566048,-18.094856,-8.018161
9760,94.592331,-18.125109,-8.146173
9761,94.617500,-18.156103,-8.253557
9762,94.615463,-18.223564,-8.497438
9763,94.640381,-18.242527,-8.470712
9764,94.663986,-18.261639,-8.448306
9765,94.680161,-18.321306,-8.660386
9766,94.703102,-18.327951,-8.529934
9767,94.724762,-18.334339,-8.420527
9768,94.741135,-18.367653,-8.483734
9769,94.760429,-18.374239,-8.381795
9770,94.774521,-18.407759,-8.451263
9771,94.783394,-18.468519,-8.662917
9772,94.792976,-18.516865,-8.764547
9773,94.823120,-18.556707,-8.849375
9774,94.829666,-18.606133,-8.920958
9775,94.840973,-18.615196,-8.748558
9776,94.838753,-18.704533,-9.065685
9777,94.839096,-18.768169,-9.178294
9778,94.841965,-18.805368,-9.119365
9779,94.869431,-18.806273,-8.914557
9780,94.895409,-18.806681,-8.742785
9781,94.915939,-18.833830,-8.753685
9782,94.937218,-18.847658,-8.685355
9783,94.951118,-18.901850,-8.858915
9784,94.939644,-18.979351,-9.082397
9785,94.946793,-19.061867,-9.345317
9786,94.936378,-19.114260,-9.336984
9787,94.930748,-19.125816,-9.097546
9788,94.945915,-19.127438,-8.896293
9789,94.957825,-19.142015,-8.804978
9790,94.958397,-19.223618,-9.112636
9791,94.941757,-19.275200,-9.141824
9792,94.950089,-19.290613,-9.010916
9793,94.937378,-19.301022,-8.824058
9794,94.943810,-19.315184,-8.744384
9795,94.951401,-19.315544,-8.600080
9796,94.942474,-19.284000,-8.248605
9797,94.971313,-19.260981,-8.107956
9798,94.975426,-19.272800,-8.143765
9799,94.951141,-19.296268,-8.174339
9800,94.956978,-19.294559,-8.121954
9801,94.960457,-19.306274,-8.155499
9802,94.967697,-19.291302,-8.030255
9803,94.974754,-19.275934,-7.925210
9804,94.981712,-19.260248,-7.837107
9805,94.992401,-19.305838,-8.147188
9806,94.988617,-19.320509,-8.176798
9807,94.992767,-19.319183,-8.124033
9808,95.008575,-19.325542,-8.156992
9809,95.005875,-19.326849,-8.107548
9810,95.027214,-19.292870,-7.912309
9811,95.050362,-19.282728,-7.901826
9812,95.051041,-19.294571,-7.970910
9813,95.053665,-19.293116,-7.951373
9814,95.070099,-19.324074,-8.167047
9815,95.086060,-19.317820,-8.115625
9816,95.103607,-19.336161,-8.227348
9817,95.116516,-19.344034,-8.243701
9818,95.135033,-19.349598,-8.257306
9819,95.132866,-19.363625,-8.269111
9820,95.146408,-19.358385,-8.201262
9821,95.159523,-19.353027,-8.144361
9822,95.162437,-19.288288,-7.711201
9823,95.177467,-19.305891,-7.888171
9824,95.168083,-19.321476,-7.959634
9825,95.178825,-19.329002,-8.019184
9826,95.195404,-19.334360,-8.069020
9827,95.227417,-19.333601,-8.110526
9828,95.236877,-19.342299,-8.145775
9829,95.229935,-19.332602,-8.022348
9830,95.239029,-19.340994,-8.071816
9831,95.255997,-19.333601,-8.035714
9832,95.252533,-19.334469,-8.005826
9833,95.249008,-19.335188,-7.980755
9834,95.249550,-19.308931,-7.806345
9835,95.252296,-19.268471,-7.582576
9836,95.255005,-19.315859,-7.933827
9837,95.259529,-19.388929,-8.381705
9838,95.267487,-19.398960,-8.373242
9839,95.274902,-19.409037,-8.366148
9840,95.291992,-19.389814,-8.206703
9841,95.298447,-19.399517,-8.226474
9842,95.330536,-19.373535,-8.089259
9843,95.331963,-19.410315,-8.282948
9844,95.356941,-19.425293,-8.367504
9845,95.363342,-19.422691,-8.283896
9846,95.369347,-19.419842,-8.213773
9847,95.394905,-19.421375,-8.232020
9848,95.421906,-19.409678,-8.169857
9849,95.406319,-19.415224,-8.118534
9850,95.406731,-19.439312,-8.230057
9851,95.408867,-19.450256,-8.246116
9852,95.410667,-19.461281,-8.259586
9853,95.432007,-19.476957,-8.347947
9854,95.454720,-19.479618,-8.344589
9855,95.454842,-19.491472,-8.342203
9856,95.434464,-19.511539,-8.340587
9857,95.413963,-19.531387,-8.339221
9858,95.413460,-19.542788,-8.337680
9859,95.412605,-19.554173,-8.336388
9860,95.391304,-19.573765,-8.335688
9861,95.364029,-19.582825,-8.257761
9862,95.364929,-19.579830,-8.191850
9863,95.363579,-19.590157,-8.214047
9864,95.346001,-19.581932,-8.079669
9865,95.326584,-19.586306,-8.042850
9866,95.305313,-19.603905,-8.089438
9867,95.306374,-19.599669,-8.050639
9868,95.287285,-19.603523,-8.018481
9869,95.290565,-19.585552,-7.915215
9870,95.271797,-19.588739,-7.904886
9871,95.273468,-19.583469,-7.895829
9872,95.275230,-19.578184,-7.888233
9873,95.279106,-19.559607,-7.805963
9874,95.283226,-19.502583,-7.504635
9875,95.287804,-19.482664,-7.484222
9876,95.299011,-19.422037,-7.234660
9877,95.332825,-19.351627,-7.024925
9878,95.337067,-19.305834,-6.927042
9879,95.378540,-19.194284,-6.536067
9880,95.418907,-19.095282,-6.285635
9881,95.438461,-19.004751,-6.076024
9882,95.473282,-18.958654,-6.208145
9883,95.489288,-18.908838,-6.241918
9884,95.504517,-18.872890,-6.347735
9885,95.520889,-18.837509,-6.436498
9886,95.568451,-18.739700,-6.202194
9887,95.595047,-18.650499,-6.006114
9888,95.638809,-18.592291,-6.072106
9889,95.655487,-18.546274,-6.128016
9890,95.677521,-18.473532,-6.019958
9891,95.728920,-18.389153,-5.928799
9892,95.783348,-18.291698,-5.776464
9893,95.832726,-18.234663,-5.879581
9894,95.863174,-18.173952,-5.889034
9895,95.894791,-18.113609,-5.896979
9896,95.923477,-18.042580,-5.826294
9897,95.959511,-17.969095,-5.766905
9898,96.018654,-17.886806,-5.716691
9899,96.048576,-17.829996,-5.752620
9900,96.109787,-17.748608,-5.704753
9901,96.167694,-17.694813,-5.819597
9902,96.220161,-17.644560,-5.916069
9903,96.249237,-17.617760,-6.074912
9904,96.298912,-17.596449,-6.285218
9905,96.354919,-17.573944,-6.461521
9906,96.417099,-17.512001,-6.376981
9907,96.459457,-17.445808,-6.229042
9908,96.520073,-17.397659,-6.259520
9909,96.584930,-17.323137,-6.130151
9910,96.641823,-17.264875,-6.099272
9911,96.700981,-17.231720,-6.228246
9912,96.762245,-17.186104,-6.258971
9913,96.797523,-17.139158,-6.207828
9914,96.829071,-17.119518,-6.319910
9915,96.893051,-17.062031,-6.258437
9916,96.932991,-17.027519,-6.284808
9917,96.995094,-16.946646,-6.075782
9918,97.039558,-16.847498,-5.745949
9919,97.098488,-16.792582,-5.777244
9920,97.137894,-16.733820,-5.726461
9921,97.177956,-16.675287,-5.683886
9922,97.216614,-16.630585,-5.725677
9923,97.266068,-16.557100,-5.607251
9924,97.312042,-16.510542,-5.661326
9925,97.356499,-16.440331,-5.553441
9926,97.401627,-16.370188,-5.462973
9927,97.443382,-16.327032,-5.540496
9928,97.485741,-16.284611,-5.605539
9929,97.526543,-16.256441,-5.737597
9930,97.569778,-16.215635,-5.770900
9931,97.611259,-16.188972,-5.876336
9932,97.657074,-16.136017,-5.809829
9933,97.707199,-16.094355,-5.831433
9934,97.775352,-16.033262,-5.771794
9935,97.819466,-15.995199,-5.799706
9936,97.863770,-15.957705,-5.823138
9937,97.906166,-15.934323,-5.920295
9938,97.950668,-15.898189,-5.924326
9939,97.995201,-15.862535,-5.927729
9940,98.061699,-15.818382,-5.930185
9941,98.132011,-15.748087,-5.778897
9942,98.178215,-15.700224,-5.728357
9943,98.246513,-15.643681,-5.685569
9944,98.316734,-15.574407,-5.573814
9945,98.384911,-15.518735,-5.556013
9946,98.450996,-15.477271,-5.618597
9947,98.516968,-15.436732,-5.671121
9948,98.556671,-15.433177,-5.870591
9949,98.600388,-15.403659,-5.882954
9950,98.667992,-15.352105,-5.815444
9951,98.715332,-15.296697,-5.683374
9952,98.766853,-15.214169,-5.417660
9953,98.820717,-15.117630,-5.117336
9954,98.849030,-15.056638,-5.020845
9955,98.900116,-14.986615,-4.939507
9956,98.947716,-14.943675,-5.024691
9957,99.004005,-14.847589,-4.787820
9958,99.044510,-14.859426,-5.207438
9959,99.087303,-14.859696,-5.481933
9960,99.108109,-14.870415,-5.712609
9961,99.159103,-14.819268,-5.597337
9962,99.199776,-14.797575,-5.654175
9963,99.250534,-14.747169,-5.548370
9964,99.309456,-14.642652,-5.149727
9965,99.350113,-14.659040,-5.511138
9966,99.388596,-14.690487,-5.890194
9967,99.426567,-14.723746,-6.208148
9968,99.467857,-14.731737,-6.321472
9969,99.534370,-14.704474,-6.261160
9970,99.597786,-14.691234,-6.288087
9971,99.690536,-14.602986,-5.924493
9972,99.745789,-14.630509,-6.236642
9973,99.802010,-14.646481,-6.422586
9974,99.857033,-14.663722,-6.578574
9975,99.912804,-14.668547,-6.631956
9976,99.969299,-14.660581,-6.599275
9977,99.998428,-14.689170,-6.727273
9978,100.052505,-14.682430,-6.679265
9979,100.115097,-14.735363,-7.024461
9980,100.161819,-14.758043,-7.083550
9981,100.208961,-14.767854,-7.055652
9982,100.252449,-14.791598,-7.109756
9983,100.294312,-14.815984,-7.155156
9984,100.330452,-14.867805,-7.346636
9985,100.366867,-14.907141,-7.429777
9986,100.399399,-14.960710,-7.577010
9987,100.410126,-15.010565,-7.623456
9988,100.441154,-15.051712,-7.661998
9989,100.452400,-15.075439,-7.541379
9990,100.500153,-15.108457,-7.592789
9991,100.543816,-15.155706,-7.713413
9992,100.585419,-15.165933,-7.583863
9993,100.609093,-15.195384,-7.552971
9994,100.627052,-15.251797,-7.680451
9995,100.659363,-15.289563,-7.709635
9996,100.651779,-15.356027,-7.812296
9997,100.664650,-15.413801,-7.897980
9998,100.667770,-15.475262,-7.970006
9999,100.671234,-15.523444,-7.952937
10000,100.709328,-15.506134,-7.629742
10001,100.709503,-15.553448,-7.667557
10002,100.732323,-15.578625,-7.622955
10003,100.739601,-15.609589,-7.585823
10004,100.743568,-15.653761,-7.630581
10005,100.760239,-15.692397,-7.667855
10006,100.785713,-15.663803,-7.313303
10007,100.807945,-15.685886,-7.325739
10008,100.798889,-15.733001,-7.412617
10009,100.808823,-15.784914,-7.562542
10010,100.795494,-15.846458,-7.688717
10011,100.785141,-15.881477,-7.641160
10012,100.803902,-15.891158,-7.523247
10013,100.817406,-15.889522,-7.346992
10014,100.831932,-15.911983,-7.354008
10015,100.817360,-15.946090,-7.360436
10016,100.800079,-15.993345,-7.441720
10017,100.806053,-16.018450,-7.433569
10018,100.827454,-15.973550,-7.040794
10019,100.827751,-16.024273,-7.250683
10020,100.809387,-16.057911,-7.273768
10021,100.784363,-16.131845,-7.523983
10022,100.788742,-16.181400,-7.655822
10023,100.789948,-16.207136,-7.613140
10024,100.794281,-16.205591,-7.422379
10025,100.811577,-16.248358,-7.570301
10026,100.807770,-16.287268,-7.617318
10027,100.803024,-16.326302,-7.656752
10028,100.797333,-16.365423,-7.689825
10029,100.788612,-16.418161,-7.795042
10030,100.793243,-16.376814,-7.344085
10031,100.787056,-16.401356,-7.351667
10032,100.776192,-16.452702,-7.511405
10033,100.764603,-16.504520,-7.645380
10034,100.776222,-16.534166,-7.679844
10035,100.764793,-16.573034,-7.709177
10036,100.776535,-16.589617,-7.657455
10037,100.787270,-16.606119,-7.614078
10038,100.773071,-16.644829,-7.654019
10039,100.780136,-16.674549,-7.687093
10040,100.786224,-16.704456,-7.714837
10041,100.773460,-16.716656,-7.585149
10042,100.778008,-16.746098,-7.629327
10043,100.775497,-16.816425,-7.898826
10044,100.751991,-16.883142,-8.047807
10045,100.753639,-16.914055,-8.017372
10046,100.730141,-16.967402,-8.069746
10047,100.733879,-16.971300,-7.882381
10048,100.708572,-17.023918,-7.956511
10049,100.728729,-17.032478,-7.864489
10050,100.721474,-17.089535,-8.018560
10051,100.717331,-17.119957,-7.992824
10052,100.712242,-17.150230,-7.971234
10053,100.682236,-17.202904,-8.031024
10054,100.671455,-17.260057,-8.158218
10055,100.661713,-17.304003,-8.187417
10056,100.626923,-17.370487,-8.289804
10057,100.611214,-17.441561,-8.452724
10058,100.580559,-17.468079,-8.281445
10059,100.571152,-17.484648,-8.137347
10060,100.558891,-17.513855,-8.092379
10061,100.563911,-17.548086,-8.131751
10062,100.547760,-17.590738,-8.165161
10063,100.532875,-17.619778,-8.115695
10064,100.515205,-17.662031,-8.151678
10065,100.494728,-17.717785,-8.259332
10066,100.475494,-17.760159,-8.272135
10067,100.473534,-17.807695,-8.359960
10068,100.456497,-17.823357,-8.203146
10069,100.430580,-17.892216,-8.379951
10070,100.423965,-17.953218,-8.527849
10071,100.400169,-17.995806,-8.497319
10072,100.375526,-18.038019,-8.471700
10073,100.345955,-18.106995,-8.605161
10074,100.297646,-18.158009,-8.562545
10075,100.294968,-18.164289,-8.372591
10076,100.259903,-18.207899,-8.367170
10077,100.249718,-18.253448,-8.439562
10078,100.218506,-18.307386,-8.500661
10079,100.179306,-18.364212,-8.552032
10080,100.145653,-18.380405,-8.364240
10081,100.129738,-18.400593,-8.282225
10082,100.098404,-18.439104,-8.291152
10083,100.064613,-18.490875,-8.376105
10084,100.036530,-18.502199,-8.216482
10085,100.000862,-18.515625,-8.082724
10086,99.950829,-18.622276,-8.508139
10087,99.919968,-18.646179,-8.403069
10088,99.879333,-18.685917,-8.392548
10089,99.847824,-18.708633,-8.306082
10090,99.814003,-18.744255,-8.311023
10091,99.808281,-18.717337,-8.006423
10092,99.800316,-18.702778,-7.828416
10093,99.780930,-18.717312,-7.832629
10094,99.761581,-18.731661,-7.836153
10095,99.744308,-18.732536,-7.763200
10096,99.740677,-18.689281,-7.469419
10097,99.721825,-18.701857,-7.531488
10098,99.708542,-18.725035,-7.660882
10099,99.699448,-18.721714,-7.616024
10100,99.690514,-18.718132,-7.578395
10101,99.662148,-18.798126,-8.008693
10102,99.654694,-18.921419,-8.677376
10103,99.657295,-18.928616,-8.544208
10104,99.681076,-18.926350,-8.432093
10105,99.665230,-18.952438,-8.416247
10106,99.645676,-18.954445,-8.249709
10107,99.634178,-18.901379,-7.800090
10108,99.614647,-18.900761,-7.732888
10109,99.595375,-18.899689,-7.676513
10110,99.574379,-18.911495,-7.705118
10111,99.560966,-18.920195,-7.728960
10112,99.542404,-18.918554,-7.673192
10113,99.522125,-18.929800,-7.702307
10114,99.531403,-18.928967,-7.726157
10115,99.518600,-18.937302,-7.746586
10116,99.527893,-18.936596,-7.763295
10117,99.537041,-18.936049,-7.777314
10118,99.524071,-18.944632,-7.789497
10119,99.525848,-18.947136,-7.799429
10120,99.505577,-18.958679,-7.808181
10121,99.505379,-18.974623,-7.892573
10122,99.487129,-18.973015,-7.810396
10123,99.462921,-19.011318,-7.972322
10124,99.438744,-19.049973,-8.108128
10125,99.418602,-19.061758,-8.067061
10126,99.396378,-19.086740,-8.110087
10127,99.396057,-19.102667,-8.145744
10128,99.375481,-19.114141,-8.098591
10129,99.389153,-19.035427,-7.596888
10130,99.372856,-19.017937,-7.484850
10131,99.362343,-19.010429,-7.468212
10132,99.342911,-19.019033,-7.530291
10133,99.345901,-19.018686,-7.581930
10134,99.327057,-19.027550,-7.625665
10135,99.344910,-18.933023,-7.122715
10136,99.327019,-18.940170,-7.240495
10137,99.331764,-18.938593,-7.338856
10138,99.312782,-18.959982,-7.499260
10139,99.340218,-18.950245,-7.555470
10140,99.345512,-18.949987,-7.603049
10141,99.345337,-18.851011,-7.026694
10142,99.347466,-18.875965,-7.314501
10143,99.363907,-18.896273,-7.555633
10144,99.366165,-18.923397,-7.758160
10145,99.368294,-18.951300,-7.928032
10146,99.370140,-18.979856,-8.070514
10147,99.353760,-18.990824,-8.035480
10148,99.379173,-18.997080,-8.082728
10149,99.364098,-18.994894,-7.969830
10150,99.373070,-18.969585,-7.797227
10151,99.379890,-18.957285,-7.729941
10152,99.392860,-18.904121,-7.441064
10153,99.403999,-18.863577,-7.276255
10154,99.417564,-18.808977,-7.060545
10155,99.433746,-18.740158,-6.802143
10156,99.442429,-18.724798,-6.895339
10157,99.447639,-18.736729,-7.126892
10158,99.453224,-18.749580,-7.321112
10159,99.452911,-18.765713,-7.484134
10160,99.462906,-18.753113,-7.467373
10161,99.475044,-18.726995,-7.375838
10162,99.461296,-18.736494,-7.452870
10163,99.471870,-18.723871,-7.441154
10164,99.480507,-18.724602,-7.507233
10165,99.489166,-18.725668,-7.562661
10166,99.503929,-18.686625,-7.378294
10167,99.507164,-18.588505,-6.838259
10168,99.516853,-18.587364,-7.001568
10169,99.502930,-18.609484,-7.216451
10170,99.511444,-18.623281,-7.396259
10171,99.500099,-18.633263,-7.470017
10172,99.508904,-18.647980,-7.608937
10173,99.543610,-18.627478,-7.571661
10174,99.575935,-18.620478,-7.616312
10175,99.585869,-18.622965,-7.654199
10176,99.617584,-18.616711,-7.685561
10177,99.626862,-18.619884,-7.712302
10178,99.642059,-18.582848,-7.503874
10179,99.667526,-18.477661,-6.943237
10180,99.699036,-18.469604,-7.089278
10181,99.726440,-18.489546,-7.366747
10182,99.753593,-18.510809,-7.599490
10183,99.758324,-18.542204,-7.795138
10184,99.794945,-18.497862,-7.572997
10185,99.811287,-18.448494,-7.309631
10186,99.839447,-18.456858,-7.474144
10187,99.869339,-18.452566,-7.534662
10188,99.883034,-18.417389,-7.354995
10189,99.898865,-18.368122,-7.126824
10190,99.908775,-18.358856,-7.167896
10191,99.906631,-18.392748,-7.433328
10192,99.906563,-18.414049,-7.578478
10193,99.924461,-18.441212,-7.777319
10194,99.931900,-18.447924,-7.789414
10195,99.965042,-18.418924,-7.645761
10196,99.971664,-18.425562,-7.679089
10197,99.978043,-18.432390,-7.707045
10198,99.982094,-18.452948,-7.807978
10199,99.985779,-18.473919,-7.892637
10200,99.995193,-18.454834,-7.732786
10201,100.030457,-18.399143,-7.443332
10202,100.049347,-18.399942,-7.509062
10203,100.069710,-18.438627,-7.796494
10204,100.063454,-18.476509,-7.960645
10205,100.079002,-18.493134,-8.020458
10206,100.071663,-18.531937,-8.148500
10207,100.083931,-18.562897,-8.255507
10208,100.085411,-18.573000,-8.190573
10209,100.080200,-18.585363,-8.136225
10210,100.082642,-18.581686,-8.014622
10211,100.104919,-18.531147,-7.679915
10212,100.117081,-18.420300,-7.013751
10213,100.119492,-18.412817,-7.073158
10214,100.120270,-18.418871,-7.198887
10215,100.115234,-18.427898,-7.304460
10216,100.138504,-18.425793,-7.392471
10217,100.151611,-18.441057,-7.543934
10218,100.178551,-18.413376,-7.439968
10219,100.193283,-18.415670,-7.506311
10220,100.207825,-18.418365,-7.561964
10221,100.201988,-18.429657,-7.609035
10222,100.200218,-18.414217,-7.495133
10223,100.220749,-18.376534,-7.321730
10224,100.235130,-18.378824,-7.407158
10225,100.247345,-18.395144,-7.556300
10226,100.259308,-18.412148,-7.681399
10227,100.270912,-18.429739,-7.786333
10228,100.284149,-18.434278,-7.796871
10229,100.305168,-18.385023,-7.497374
10230,100.326057,-18.334867,-7.246179
10231,100.336761,-18.351524,-7.421322
10232,100.369316,-18.359957,-7.567809
10233,100.381439,-18.364698,-7.613630
10234,100.423485,-18.306780,-7.343306
10235,100.432999,-18.324806,-7.502835
10236,100.458145,-18.374945,-7.867086
10237,100.466660,-18.395279,-7.942174
10238,100.472549,-18.429539,-8.082641
10239,100.481880,-18.437254,-8.045498
10240,100.504974,-18.350548,-7.475144
10241,100.517746,-18.329483,-7.382592
10242,100.524345,-18.348612,-7.535830
10243,100.530769,-18.368380,-7.664363
10244,100.538971,-18.375132,-7.694693
10245,100.572937,-18.346247,-7.566335
10246,100.616745,-18.249702,-7.072867
10247,100.644165,-18.259712,-7.275675
10248,100.669296,-18.284325,-7.523275
10249,100.669930,-18.332670,-7.808865
10250,100.676315,-18.341400,-7.815962
10251,100.708366,-18.314384,-7.668117
10252,100.741959,-18.273586,-7.466645
10253,100.749115,-18.268496,-7.453058
10254,100.774086,-18.281284,-7.594625
10255,100.800644,-18.281298,-7.635897
