Date,Time,ChangeFlag,ACC X,ACC Y,ACC Z,IMU X_RATE,IMU Y_RATE,IMU Z_RATE,          IMU X_OFFSET,IMU Y_OFFSET,IMU Z_OFFSET,IMU ACC_X,IMU ACC_Y,IMU ACC_Z,MS5611 Temperature,MS5611 Pressure,GNSS Lat,GNSS Long,GNSS Alt,GNSS velocity,BME280 Pressure,BME280 Temperature,BME280 Humidity,
0,138:253:65535:0,1,-214,930,-158,-536871748,3010,-537060920,536872728,0,537067080,-919,-199,-113,1966,101084,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,979,-256,-536873498,350,-537059100,536872728,0,537067080,-968,-199,-127,1966,101073,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1028,-207,-536872168,-3220,-537057350,536872728,0,537067080,-994,-198,-131,1966,101073,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-214,1076,-256,-536866008,-12950,-537052940,536872728,0,537067080,-981,-195,-5,1966,101073,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-214,1076,-256,-536861668,-18270,-537050770,536872728,0,537067080,-968,-185,-100,1966,101073,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-214,1028,-207,-536864748,-15610,-537050770,536872728,0,537067080,-972,-196,-80,1966,101084,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1028,-158,-536873078,-12110,-537054270,536872728,0,537067080,-965,-203,-78,1966,101073,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-214,1028,-207,-536880988,-9870,-537062670,536872728,0,537067080,-960,-222,-113,1966,101073,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-263,979,-207,-536883158,-4970,-537066590,536872728,0,537067080,-945,-238,-144,1966,101073,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,979,-305,-536884978,-560,-537067500,536872728,0,537067080,-934,-252,-188,1966,101073,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-312,979,-354,-536883158,-7210,-537064420,536872728,0,537067080,-929,-260,-216,1966,101073,65384,8194,1,0,16,1,536871680,
5,138:253:65535:0,1,-263,930,-354,-536880078,-8120,-537060430,536872728,0,537067080,-916,-264,-228,1966,101084,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,979,-402,-536867828,-10290,-537061340,536872728,0,537067080,-923,-263,-233,1966,101073,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,979,-402,-536864258,-4970,-537059590,536872728,0,537067080,-931,-261,-238,1966,101073,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-263,1028,-354,-536859918,-1890,-537061340,536872728,0,537067080,-934,-245,-230,1966,101073,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-214,979,-402,-536853758,-4060,-537059590,536872728,0,537067080,-930,-228,-217,1966,101073,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,881,-354,-536844028,-16660,-537060010,536872728,0,537067080,-920,-214,-177,1965,101068,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-263,930,-256,-536837448,-6720,-537056930,536872728,0,537067080,-892,-210,-131,1966,101073,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-263,930,-207,-536841858,-5880,-537054270,536872728,0,537067080,-892,-200,-92,1966,101073,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-214,979,-207,-536848018,-1890,-537054270,536872728,0,537067080,-912,-193,-74,1966,101073,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-166,930,-207,-536853268,-560,-537049860,536872728,0,537067080,-966,-189,-76,1966,101084,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1028,-207,-536871188,-1400,-537055600,536872728,0,537067080,-1009,-183,-82,1966,101084,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-166,1076,-207,-536856348,3430,-537067920,536872728,0,537067080,-1033,-182,-104,1966,101084,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-166,1125,-256,-536870418,13650,-537071000,536872728,0,537067080,-1056,-197,-148,1966,101073,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1076,-354,-536883158,12320,-537080730,536872728,0,537067080,-1068,-209,-220,1966,101073,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-214,1125,-402,-536880988,12320,-537082900,536872728,0,537067080,-1059,-211,-290,1965,101068,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1125,-451,-536869578,9660,-537080730,536872728,0,537067080,-1033,-179,-306,1966,101061,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1028,-451,-536855508,3430,-537078910,536872728,0,537067080,-1020,-156,-297,1966,101073,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,1028,-402,-536851938,-6300,-537074570,536872728,0,537067080,-982,-124,-252,1965,101080,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,979,-402,-536850188,-10780,-537054830,536872728,0,537067080,-930,-78,-198,1965,101080,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,1028,-305,-536855928,-5390,-537060850,536872728,0,537067080,-930,-71,-161,1965,101068,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,979,-305,-536869998,-3640,-537063510,536872728,0,537067080,-943,-64,-165,1965,101068,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,979,-305,-536866918,-1400,-537064420,536872728,0,537067080,-973,-83,-188,1965,101080,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1028,-305,-536863418,-6300,-537065750,536872728,0,537067080,-964,-99,-176,1965,101068,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,979,-354,-536857258,-13440,-537069250,536872728,0,537067080,-941,-110,-133,1965,101080,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,930,-256,-536869998,-16940,-537061760,536872728,0,537067080,-959,-130,-136,1965,101080,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1076,-207,-536882318,-20510,-537066590,536872728,0,537067080,-954,-149,-166,1965,101080,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-214,1028,-354,-536890578,-21420,-537067080,536872728,0,537067080,-859,-134,-159,1965,101068,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-166,832,-305,-536865168,-17850,-537058260,536872728,0,537067080,-785,-142,-119,1965,101068,65384,8194,1,0,16,1,536871680,
5,138:253:65535:0,1,-166,735,-158,-536875248,-8120,-537044610,536872728,0,537067080,-767,-110,-101,1965,101068,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,784,-207,-536896388,-4970,-537031380,536872728,0,537067080,-951,-67,-154,1965,101068,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1028,-256,-536899888,-8960,-537038870,536872728,0,537067080,-1047,-32,-169,1965,101068,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1125,-256,-536896808,-5880,-537064700,536872728,0,537067080,-1016,-58,-180,1965,101068,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,1076,-354,-536907378,13650,-537056020,536872728,0,537067080,-876,-86,-177,1965,101080,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,832,-256,-536916618,33180,-537045030,536872728,0,537067080,-842,-86,-246,1965,101080,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,832,-402,-536928028,41160,-537028790,536872728,0,537067080,-879,-81,-321,1965,101068,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,881,-549,-536913538,20790,-537020390,536872728,0,537067080,-892,-50,-341,1965,101080,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,930,-695,-536886238,-3220,-537001910,536872728,0,537067080,-869,-30,-279,1965,101080,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,832,-500,-536879658,-11200,-536989100,536872728,0,537067080,-783,-65,-211,1965,101068,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,735,-256,-536888898,-7210,-536977270,536872728,0,537067080,-817,-9,-206,1964,101064,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,881,-305,-536883158,-17850,-536966700,536872728,0,537067080,-980,76,-180,1964,101064,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,126,1174,-305,-536883158,-22260,-536994000,536872728,0,537067080,-1117,120,-189,1965,101068,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,126,1320,-256,-536906048,10080,-537017310,536872728,0,537067080,-1226,97,-284,1965,101080,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,1369,-354,-536929778,25620,-537050350,536872728,0,537067080,-1282,59,-427,1965,101068,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,78,1320,-744,-536916198,11410,-537070580,536872728,0,537067080,-1218,38,-549,1965,101080,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,1320,-890,-536887498,-1890,-537075830,536872728,0,537067080,-1181,54,-554,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1320,-842,-536840948,-12950,-537078070,536872728,0,537067080,-1134,64,-446,1964,101064,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1174,-500,-536843608,-15610,-537081570,536872728,0,537067080,-1095,54,-348,1964,101076,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,1125,-451,-536864748,-11200,-537077160,536872728,0,537067080,-1069,59,-310,1964,101076,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1076,-451,-536862088,-21420,-537074500,536872728,0,537067080,-1042,74,-286,1964,101064,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,1125,-402,-536855018,-24920,-537076740,536872728,0,537067080,-1030,68,-224,1964,101076,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,1174,-305,-536853268,-20930,-537087730,536872728,0,537067080,-996,66,-146,1964,101076,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,1125,-305,-536862508,-8540,-537094800,536872728,0,537067080,-954,51,-122,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,979,-207,-536866008,350,-537093890,536872728,0,537067080,-913,24,-134,1964,101087,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,979,-305,-536863838,-2310,-537093050,536872728,0,537067080,-879,8,-125,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,881,-305,-536862508,-4060,-537081570,536872728,0,537067080,-862,-5,-116,1964,101064,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,881,-207,-536868668,-6720,-537076740,536872728,0,537067080,-887,-26,-137,1964,101064,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,979,-354,-536870418,-4060,-537073240,536872728,0,537067080,-898,-17,-150,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,-354,-536865168,-4970,-537073660,536872728,0,537067080,-919,-10,-135,1964,101064,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,979,-256,-536870418,-3640,-537075830,536872728,0,537067080,-945,-18,-126,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1028,-256,-536886728,-2730,-537071910,536872728,0,537067080,-979,-20,-165,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1028,-256,-536882738,-2730,-537079820,536872728,0,537067080,-982,-33,-197,1964,101064,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1028,-402,-536873498,-2730,-537079820,536872728,0,537067080,-976,-41,-199,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,-305,-536858238,-3220,-537081150,536872728,0,537067080,-955,-37,-162,1964,101064,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1028,-256,-536881898,-17150,-537072330,536872728,0,537067080,-965,-45,-163,1964,101076,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1028,-354,-536884978,-2730,-537074990,536872728,0,537067080,-959,-54,-171,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,979,-305,-536877488,-2730,-537074080,536872728,0,537067080,-945,-71,-167,1964,101064,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,979,-256,-536880078,-70,-537075410,536872728,0,537067080,-950,-79,-163,1964,101087,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,979,-354,-536878328,-1890,-537070580,536872728,0,537067080,-951,-69,-158,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,979,-354,-536876998,-1890,-537072750,536872728,0,537067080,-951,-71,-161,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,930,-305,-536879658,-2310,-537068830,536872728,0,537067080,-935,-67,-158,1964,101076,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,979,-354,-536882318,-5880,-537063510,536872728,0,537067080,-972,-62,-162,1964,101064,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1028,-305,-536879238,-6300,-537060920,536872728,0,537067080,-1001,-55,-163,1964,101064,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1076,-305,-536882318,-5880,-537068830,536872728,0,537067080,-989,-58,-160,1964,101076,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1028,-256,-536878328,-2730,-537052240,536872728,0,537067080,-971,-59,-147,1964,101076,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1028,-256,-536879238,-3220,-537070580,536872728,0,537067080,-969,-59,-130,1964,101087,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1125,-256,-536883648,13370,-537066170,536872728,0,537067080,-976,-42,-149,1964,101076,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1028,-305,-536888898,-1400,-537064000,536872728,0,537067080,-996,-47,-190,1964,101064,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,1028,-354,-536889318,350,-537066170,536872728,0,537067080,-1008,-53,-222,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,1076,-402,-536885818,-3640,-537068340,536872728,0,537067080,-1006,-61,-234,1964,101076,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,1028,-402,-536879238,-4970,-537069670,536872728,0,537067080,-988,-47,-215,1964,101076,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,1028,-402,-536877488,-8960,-537068410,536872728,0,537067080,-952,-49,-192,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,979,-354,-536884978,-10780,-537061760,536872728,0,537067080,-951,-41,-183,1964,101076,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,1028,-354,-536883648,-13440,-537061340,536872728,0,537067080,-976,-30,-180,1964,101076,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,1028,-305,-536883158,-19600,-537057840,536872728,0,537067080,-971,-24,-166,1963,101060,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,979,-305,-536883648,-25410,-537059100,536872728,0,537067080,-960,0,-144,1964,101064,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1076,-256,-536882318,-26250,-537056930,536872728,0,537067080,-955,41,-126,1963,101072,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,29,1028,-256,-536890648,-26740,-537061760,536872728,0,537067080,-997,67,-177,1963,101060,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,1076,-305,-536883648,-20090,-537068410,536872728,0,537067080,-1012,128,-127,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,1076,-354,-536871328,-14770,-537080240,536872728,0,537067080,-984,169,3,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,1028,-12,-536891978,770,-537078490,536872728,0,537067080,-958,149,41,1963,101060,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,1028,134,-536928448,31430,-537074500,536872728,0,537067080,-973,191,15,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,126,979,-207,-536956588,48440,-537063090,536872728,0,537067080,-1033,74,-107,1963,101083,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,1174,-305,-536945178,16310,-537084230,536872728,0,537067080,-1037,13,-126,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,1076,-354,-536914378,-9870,-537109780,536872728,0,537067080,-1006,48,-128,1964,101076,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,78,1076,-110,-536910458,-15610,-537107540,536872728,0,537067080,-984,135,-36,1964,101064,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,1028,-61,-536925858,-8050,-537104950,536872728,0,537067080,-1002,122,-22,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,1076,-110,-536936848,-4970,-537098300,536872728,0,537067080,-1023,63,-10,1964,101076,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,78,1076,-110,-536948678,4760,-537101380,536872728,0,537067080,-986,40,-52,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,979,-207,-536953088,7000,-537101800,536872728,0,537067080,-947,-3,-121,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,979,-256,-536954418,5250,-537087310,536872728,0,537067080,-962,26,-155,1963,101072,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,930,-305,-536948258,3010,-537070580,536872728,0,537067080,-980,59,-112,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1076,-207,-536939018,4760,-537065330,536872728,0,537067080,-993,5,-111,1963,101072,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1076,-305,-536930688,-1400,-537080240,536872728,0,537067080,-960,-53,-162,1963,101072,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,1028,-305,-536935518,-6300,-537077160,536872728,0,537067080,-966,-59,-135,1963,101083,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,979,-305,-536928028,-8540,-537069250,536872728,0,537067080,-972,-47,-126,1963,101083,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-68,1028,-256,-536925368,-6790,-537064000,536872728,0,537067080,-935,-59,-93,1963,101072,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,930,-207,-536912208,-5880,-537060430,536872728,0,537067080,-936,-2,-69,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,979,-158,-536903878,1260,-537051190,536872728,0,537067080,-1087,-24,-51,1964,101076,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1223,-207,-536899048,4760,-537049580,536872728,0,537067080,-1056,-46,-38,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1125,-110,-536917038,9240,-537091300,536872728,0,537067080,-1016,-19,-68,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1076,-110,-536941678,27860,-537086400,536872728,0,537067080,-1039,-12,-157,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,1076,-256,-536942518,25200,-537086890,536872728,0,537067080,-1069,0,-206,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1076,-402,-536927608,14070,-537100960,536872728,0,537067080,-991,-6,-222,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-19,1028,-451,-536915708,-5390,-537096970,536872728,0,537067080,-881,28,-181,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,832,-354,-536901218,-28910,-537080240,536872728,0,537067080,-823,3,-158,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,78,832,-402,-536882318,-40040,-537068410,536872728,0,537067080,-836,8,-156,1963,101083,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,881,-402,-536858588,-51590,-537070160,536872728,0,537067080,-874,-71,-139,1963,101072,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,979,-305,-536834368,-18130,-537086400,536872728,0,537067080,-849,-59,-63,1963,101083,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-117,784,-110,-536835278,-21420,-537075830,536872728,0,537067080,-826,-20,37,1963,101072,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-68,784,36,-536872658,-32060,-537053430,536872728,0,537067080,-987,-86,21,1963,101083,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-68,1076,-12,-536904298,-40460,-537048110,536872728,0,537067080,-1150,9,0,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,1369,-158,-536895478,-25830,-537066590,536872728,0,537067080,-1342,0,-48,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,29,1516,-207,-536903878,-10290,-537078490,536872728,0,537067080,-1407,-33,-103,1963,101083,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-19,1467,-305,-536902548,-25410,-537069670,536872728,0,537067080,-1509,6,-175,1963,101072,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-19,1711,-402,-536879658,-47110,-537070160,536872728,0,537067080,-1719,28,-128,1963,101083,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,29,1857,-207,-536879238,-44030,-537084650,536872728,0,537067080,-1672,40,-10,1963,101083,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,78,1662,-110,-536884068,-10780,-537092560,536872728,0,537067080,-1471,-11,53,1963,101083,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-166,1418,85,-536912628,17220,-537068830,536872728,0,537067080,-1403,-173,0,1963,101067,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-263,1516,-305,-536926698,-8120,-537060010,536872728,0,537067080,-1571,-155,-179,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1711,-500,-536893308,-24080,-537065750,536872728,0,537067080,-1652,-122,-225,1963,101079,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1760,-354,-536875248,-16940,-537091720,536872728,0,537067080,-1588,-144,-165,1963,101083,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-117,1564,-256,-536882318,-27160,-537100960,536872728,0,537067080,-1439,-171,-178,1963,101072,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-214,1418,-354,-536862928,-47110,-537084230,536872728,0,537067080,-1172,-232,-136,1963,101072,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-361,1076,-256,-536846268,-27580,-537062670,536872728,0,537067080,-980,-305,-60,1963,101079,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-361,1076,-110,-536863838,6580,-537053850,536872728,0,537067080,-1130,-345,-112,1963,101079,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-361,1320,-354,-536867828,-16940,-537057770,536872728,0,537067080,-1429,-387,-195,1963,101079,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-410,1564,-451,-536860758,-67550,-537085980,536872728,0,537067080,-1360,-448,-199,1963,101067,65384,8194,1,0,16,1,536871680,
64,138:253:65535:0,1,-556,1272,-402,-536866918,-58240,-537117130,536872728,0,537067080,-1113,-636,-308,1963,101067,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-654,1174,-451,-536844518,-29820,-537098720,536872728,0,537067080,-998,-693,-280,1963,101067,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-654,1028,-354,-536811968,-23170,-537067920,536872728,0,537067080,-1141,-519,-35,1963,101083,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-507,1369,-12,-536832618,-43120,-537032850,536872728,0,537067080,-1483,-371,103,1963,101079,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-312,1564,85,-536864258,-63560,-537052520,536872728,0,537067080,-1510,-197,167,1963,101079,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-214,1516,85,-536895478,-54670,-537045030,536872728,0,537067080,-1412,-350,54,1963,101079,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-458,1320,-110,-536964498,-59150,-537019480,536872728,0,537067080,-1332,-428,-315,1963,101083,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-458,1320,-451,-536958338,-60480,-536994420,536872728,0,537067080,-1279,-236,-494,1963,101067,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-166,1272,-988,-536834368,-56000,-536988680,536872728,0,537067080,-1141,123,-312,1963,101067,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,1174,-305,-536770178,-12950,-536997920,536872728,0,537067080,-1051,232,203,1963,101067,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,273,1125,475,-536792578,-6300,-537003660,536872728,0,537067080,-1054,489,401,1963,101067,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,566,1125,329,-536816378,-20510,-537016400,536872728,0,537067080,-1113,667,215,1963,101079,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,761,1369,85,-536851098,-28490,-537060850,536872728,0,537067080,-1191,669,3,1963,101079,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,810,1418,-158,-536865168,4760,-537124690,536872728,0,537067080,-1092,687,-103,1963,101079,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,858,1174,-61,-536890648,27860,-537181530,536872728,0,537067080,-824,621,-152,1962,101063,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,517,784,-61,-536963658,56280,-537178450,536872728,0,537067080,-712,575,-141,1963,101067,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,566,686,-158,-536997468,65590,-537150660,536872728,0,537067080,-610,564,-131,1962,101063,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,468,540,-256,-537017278,27440,-537108870,536872728,0,537067080,-543,277,-294,1962,101075,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,126,393,-598,-537001878,-14770,-537063090,536872728,0,537067080,-509,185,-303,1963,101056,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,126,784,-500,-536937688,-48930,-537018570,536872728,0,537067080,-984,449,-128,1962,101063,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,517,1174,-354,-536898978,-4340,-537040620,536872728,0,537067080,-1499,476,-48,1963,101067,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,468,1760,-12,-536909128,46480,-537106630,536872728,0,537067080,-1482,147,-79,1963,101079,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,175,1320,-158,-536959668,45150,-537139670,536872728,0,537067080,-1090,-196,-216,1962,101075,65384,8194,1,0,16,1,536871680,
8,138:253:65535:0,1,-312,930,-402,-536982138,15400,-537102710,536872728,0,537067080,-770,-331,-406,1962,101063,65384,8194,1,0,16,1,536871680,
32,138:253:65535:0,1,-263,784,-646,-536932858,27860,-537034600,536872728,0,537067080,-1273,-86,-280,1962,101063,65384,8194,1,0,16,1,536871680,
0,138:253:65535:0,1,-117,1857,-402,-536884068,40320,-537051190,536872728,0,537067080,-1885,81,-82,1962,101063,65384,8194,1,0,16,1,536871680,
