18:09:54.756: Date,Time,ChangeFlag,ACC X,ACC Y,ACC Z,IMU X_RATE,IMU Y_RATE,IMU Z_RATE,          IMU X_OFFSET,IMU Y_OFFSET,IMU Z_OFFSET,IMU ACC_X,IMU ACC_Y,IMU ACC_Z,MS5611 Temperature,MS5611 Pressure,GNSS Lat,GNSS Long,GNSS Alt,GNSS velocity,BME280 Pressure,BME280 Temperature,BME280 Humidity,
18:18:32.044: 0,0:0:0:3445,1,-19,-924,134,2520,-5530,-2030,-1063229011,0,1084156928,996,61,177,1880,99802,0,0,65344,8194,-1392510048,-1,0,
18:18:32.258: 8,0:0:0:3445,1,-19,-875,85,350,-4620,-4200,-1063229554,0,1084155904,989,48,232,1880,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:32.369: 0,0:0:0:3445,1,-19,-875,85,770,-6440,1960,-1063226145,0,1084155904,962,11,181,1880,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:32.480: 0,0:0:0:3445,1,29,-924,85,1260,-5530,-1120,-1063225861,0,1084155904,995,51,118,1880,99802,0,0,65344,8194,-1392510048,-1,0,
18:18:32.692: 0,0:0:0:3445,1,-19,-875,134,3850,-6440,-700,-1063229270,0,1084155904,987,55,276,1880,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:32.802: 0,0:0:0:3445,1,-68,-826,182,1260,-5110,5040,-1063226145,0,1084155904,997,64,228,1880,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:32.913: 0,0:0:0:3445,1,29,-924,85,2100,-1120,-17780,-1063225861,0,1084155904,992,0,242,1880,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:33.127: 32,0:0:0:3445,1,78,-924,36,350,-4620,-1120,-1063225861,0,1084155904,996,41,178,1880,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:33.237: 8,0:0:0:3445,1,-68,-875,85,3430,-3780,1050,-1063225861,0,1084155904,1001,41,193,1880,99802,0,0,65344,8194,-1392510048,-1,0,
18:18:33.452: 32,0:0:0:3445,1,29,-875,36,4340,-3360,-1120,-1063229270,0,1084155904,1001,-122,254,1879,99809,0,0,65344,8194,-1392510048,-1,0,
18:18:33.562: 32,0:0:0:3445,1,78,-875,134,2100,-5110,-210,-1063228110,0,1084154880,998,66,102,1879,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:33.671: 32,0:0:0:3445,1,-19,-875,36,1260,-6860,-1960,-1063224419,0,1084154880,983,80,49,1879,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:33.881: 32,0:0:0:3445,1,29,-924,182,2590,-700,1540,-1063225554,0,1084154880,990,12,287,1878,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:33.992: 0,0:0:0:3445,1,-19,-875,182,2590,-3360,-1540,-1063224114,0,1084153856,994,64,195,1877,99820,0,0,65344,8194,-1392510048,-1,0,
18:18:34.209: 32,0:0:0:3445,1,-68,-924,36,2100,-1540,1120,-1063225795,0,1084152832,981,90,58,1875,99811,0,0,65344,8194,-1392510048,-1,0,
18:18:34.320: 0,0:0:0:3445,1,-19,-924,134,3920,-6440,-1960,-1063229438,0,1084150784,972,27,288,1874,99818,0,0,65344,8194,-1392510048,-1,0,
18:18:34.430: 0,0:0:0:3445,1,78,-875,182,1260,-2870,2940,-1063228000,0,1084149760,980,49,301,1873,99810,0,0,65344,8194,-1392510048,-1,0,
18:18:34.642: 8,0:0:0:3445,1,-19,-875,-12,3010,-6860,-140,-1063230811,0,1084148736,964,29,139,1871,99801,0,0,65344,8194,-1392510048,-1,0,
18:18:34.750: 0,0:0:0:3445,1,78,-924,85,1260,-4200,2940,-1063234446,0,1084146688,979,37,194,1870,99831,0,0,65344,8194,-1392510048,-1,0,
18:18:34.963: 0,0:0:0:3445,1,78,-875,134,2590,-7770,1610,-1063226792,0,1084145664,976,7,241,1868,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:35.075: 0,0:0:0:3445,1,29,-924,36,3010,-7350,-1050,-1063229582,0,1084143616,991,43,82,1867,99830,0,0,65344,8194,-1392510048,-1,0,
18:18:35.185: 32,0:0:0:3445,1,-117,-924,-12,5670,-3360,15540,-1063228435,0,1084142592,982,107,268,1866,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:35.400: 0,0:0:0:3445,1,-19,-826,-12,840,-7770,1190,-1063229829,0,1084141568,990,-16,196,1866,99833,0,0,65344,8194,-1392510048,-1,0,
18:18:35.510: 32,0:0:0:3445,1,29,-875,85,-70,-1540,770,-1063227855,0,1084141568,996,-15,201,1865,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:35.620: 8,0:0:0:3445,1,78,-924,134,4340,-8190,2100,-1063234042,0,1084140544,981,25,248,1863,99793,0,0,65344,8194,-1392510048,-1,0,
18:18:35.836: 0,0:0:0:3445,1,29,-924,134,17010,-4690,770,-1063241048,0,1084138496,984,36,151,1863,99804,0,0,65344,8194,-1392510048,-1,0,
18:18:35.942: 0,0:0:0:3445,1,29,-875,-61,1260,-7770,1610,-1063238231,0,1084138496,991,26,230,1862,99811,0,0,65344,8194,-1392510048,-1,0,
18:18:36.156: 8,0:0:0:3445,1,-19,-924,182,17010,-8190,-6720,-1063236804,0,1084137472,983,58,129,1861,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:36.267: 8,0:0:0:3445,1,-68,-924,-12,3430,-1120,2940,-1063234816,0,1084136448,970,81,232,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:36.376: 8,0:0:0:3445,1,29,-924,85,-70,-6440,770,-1063236769,0,1084135424,984,0,211,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:36.590: 0,0:0:0:3445,1,29,-924,85,4340,630,-560,-1063236769,0,1084135424,981,98,149,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:36.698: 8,0:0:0:3445,1,-117,-826,134,2590,-4200,-1050,-1063236769,0,1084135424,983,91,183,1860,99810,0,0,65344,8194,-1392510048,-1,0,
18:18:36.911: 32,0:0:0:3445,1,29,-924,182,1680,-2450,4690,-1063238438,0,1084134400,977,103,152,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:37.021: 8,0:0:0:3445,1,-19,-924,134,-910,-3780,280,-1063236769,0,1084135424,1001,16,229,1860,99810,0,0,65344,8194,-1392510048,-1,0,
18:18:37.130: 0,0:0:0:3445,1,-19,-875,134,4760,-3780,-2380,-1063238438,0,1084134400,1023,-15,172,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:37.342: 0,0:0:0:3445,1,78,-875,134,350,-6020,-3220,-1063233394,0,1084135424,983,113,162,1860,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:37.451: 8,0:0:0:3445,1,-19,-924,85,1680,-5110,9100,-1063235346,0,1084134400,980,55,192,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:37.665: 32,0:0:0:3445,1,78,-875,134,5180,-8190,-2380,-1063233394,0,1084135424,982,17,190,1861,99803,0,0,65344,8194,-1392510048,-1,0,
18:18:37.775: 0,0:0:0:3445,1,-68,-826,134,2170,-700,2520,-1063239862,0,1084135424,982,20,205,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:37.883: 0,0:0:0:3445,1,78,-875,-12,4340,-2870,2520,-1063233675,0,1084135424,984,15,178,1860,99810,0,0,65344,8194,-1392510048,-1,0,
18:18:38.099: 32,0:0:0:3445,1,78,-875,85,16520,-9940,-3640,-1063238438,0,1084134400,986,-46,150,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:38.208: 0,0:0:0:3445,1,-19,-924,182,3920,-1540,2030,-1063236769,0,1084135424,967,-2,188,1861,99803,0,0,65344,8194,-1392510048,-1,0,
18:18:38.422: 0,0:0:0:3445,1,29,-875,-12,350,-5110,1190,-1063239862,0,1084135424,993,124,182,1860,99810,0,0,65344,8194,-1392510048,-1,0,
18:18:38.531: 0,0:0:0:3445,1,-117,-924,85,840,-3360,-2800,-1063238719,0,1084134400,993,-44,274,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:38.637: 8,0:0:0:3445,1,29,-875,36,2590,-2870,280,-1063236769,0,1084135424,968,44,111,1860,99810,0,0,65344,8194,-1392510048,-1,0,
18:18:38.850: 0,0:0:0:3445,1,78,-826,36,350,-7350,-1050,-1063238438,0,1084134400,967,106,250,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:38.958: 0,0:0:0:3445,1,-68,-924,231,350,-3360,280,-1063233394,0,1084135424,1003,-35,136,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:39.174: 8,0:0:0:3445,1,29,-826,36,2590,-2450,1120,-1063233394,0,1084135424,989,57,196,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:39.281: 32,0:0:0:3445,1,29,-924,134,2590,-5530,2450,-1063236769,0,1084135424,990,118,173,1861,99803,0,0,65344,8194,-1392510048,-1,0,
18:18:39.392: 0,0:0:0:3445,1,-68,-875,85,1680,-2870,1610,-1063239862,0,1084135424,964,15,164,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:39.607: 0,0:0:0:3445,1,-19,-875,134,840,-2450,-4550,-1063237050,0,1084135424,929,61,192,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:39.719: 8,0:0:0:3445,1,-68,-924,85,2100,-7350,-630,-1063236769,0,1084135424,958,18,153,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:39.931: 32,0:0:0:3445,1,29,-972,85,2590,-3360,-140,-1063236769,0,1084135424,983,-11,133,1860,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:40.043: 0,0:0:0:3445,1,29,-972,134,840,-7770,-16310,-1063235346,0,1084134400,1005,105,195,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:40.153: 0,0:0:0:3445,1,78,-924,231,2100,-2030,3360,-1063236769,0,1084135424,993,15,226,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:40.366: 32,0:0:0:3445,1,29,-875,134,2590,-4200,280,-1063236769,0,1084135424,979,32,206,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:40.475: 8,0:0:0:3445,1,29,-875,85,-2240,-6020,-1960,-1063233394,0,1084135424,993,49,199,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:40.687: 32,0:0:0:3445,1,-68,-875,134,3010,-4690,280,-1063236769,0,1084135424,1006,49,225,1861,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:40.795: 0,0:0:0:3445,1,-68,-875,134,3430,-210,1120,-1063235362,0,1084135424,1002,68,211,1861,99807,0,0,65344,8194,-1392510048,-1,0,
18:18:40.904: 8,0:0:0:3445,1,-19,-875,85,-490,-4200,1610,-1063238737,0,1084135424,1013,38,160,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:41.117: 8,0:0:0:3445,1,-19,-924,134,3010,-4690,-1960,-1063236769,0,1084135424,987,25,254,1861,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:41.225: 8,0:0:0:3445,1,29,-826,36,3010,-4690,700,-1063235362,0,1084135424,979,59,202,1862,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:41.437: 32,0:0:0:3445,1,78,-875,36,5670,-3360,700,-1063233691,0,1084136448,974,19,222,1862,99811,0,0,65344,8194,-1392510048,-1,0,
18:18:41.546: 32,0:0:0:3445,1,78,-826,134,2590,-3780,-14980,-1063237067,0,1084136448,994,49,195,1862,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:41.654: 8,0:0:0:3445,1,29,-875,182,3430,-2450,700,-1063233691,0,1084136448,998,51,214,1862,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:41.867: 32,0:0:0:3445,1,-19,-875,-12,350,-6860,-2800,-1063233691,0,1084136448,996,51,217,1862,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:41.976: 0,0:0:0:3445,1,29,-924,85,-70,-2450,-1960,-1063233691,0,1084136448,995,12,186,1862,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:42.187: 8,0:0:0:3445,1,29,-777,85,4760,-3780,-630,-1063233691,0,1084136448,993,42,236,1862,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:42.294: 64,0:0:0:3445,1,-19,-875,134,350,-3780,2940,-1063233691,0,1084136448,987,51,162,1861,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:42.404: 32,0:0:0:3445,1,-19,-875,134,840,-210,-1960,-1063235362,0,1084135424,991,9,211,1861,99830,0,0,65344,8194,-1392510048,-1,0,
18:18:42.618: 0,0:0:0:3445,1,29,-875,85,4340,-5110,-1050,-1063232269,0,1084135424,995,59,189,1861,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:42.729: 0,0:0:0:3445,1,29,-924,134,1260,-2450,1610,-1063235081,0,1084135424,993,46,190,1861,99830,0,0,65344,8194,-1392510048,-1,0,
18:18:42.838: 8,0:0:0:3445,1,29,-875,85,3010,-6440,-16310,-1063232269,0,1084135424,995,31,184,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:43.052: 0,0:0:0:3445,1,-68,-875,85,1680,-2030,1610,-1063236487,0,1084135424,993,49,219,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:43.161: 0,0:0:0:3445,1,29,-972,36,3430,-8190,-1470,-1063236769,0,1084135424,995,64,219,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:43.377: 8,0:0:0:3445,1,-19,-826,85,1260,-5110,-4550,-1063236769,0,1084135424,985,93,204,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:43.487: 8,0:0:0:3445,1,-19,-924,134,840,-9520,-1050,-1063236769,0,1084135424,991,37,219,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:43.596: 8,0:0:0:3445,1,-19,-875,36,350,-4200,-1960,-1063233394,0,1084135424,991,40,181,1860,99833,0,0,65344,8194,-1392510048,-1,0,
18:18:43.813: 0,0:0:0:3445,1,29,-875,134,-490,-2030,280,-1063231974,0,1084134400,987,16,206,1860,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:43.924: 32,0:0:0:3445,1,78,-826,134,2100,-5110,17780,-1063235065,0,1084134400,1000,-6,214,1860,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:44.137: 8,0:0:0:3445,1,-68,-924,85,3010,-4690,3780,-1063235346,0,1084134400,990,67,171,1859,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:44.248: 0,0:0:0:3445,1,29,-875,134,2100,-6440,2030,-1063233645,0,1084133376,980,65,224,1859,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:44.356: 32,0:0:0:3445,1,-19,-924,134,3010,-3360,-2800,-1063236736,0,1084133376,980,59,237,1859,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:44.570: 0,0:0:0:3445,1,-19,-924,-12,3010,-6020,4690,-1063233645,0,1084133376,985,41,220,1859,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:44.681: 32,0:0:0:3445,1,29,-924,36,3430,-3780,1610,-1063236736,0,1084133376,980,29,235,1858,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:44.792: 0,0:0:0:3445,1,29,-924,85,-910,-8190,-140,-1063235597,0,1084132352,990,9,224,1859,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:45.004: 0,0:0:0:3445,1,29,-826,134,840,-4690,2450,-1063233645,0,1084133376,996,25,181,1858,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:45.113: 0,0:0:0:3445,1,29,-826,134,-1400,-6860,1190,-1063238405,0,1084132352,1004,53,182,1858,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:45.327: 8,0:0:0:3445,1,-19,-875,134,-910,-6860,-1470,-1063235597,0,1084132352,996,76,223,1859,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:45.438: 32,0:0:0:3445,1,-19,-826,134,350,-4690,-630,-1063233645,0,1084133376,988,4,228,1858,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:45.546: 0,0:0:0:3445,1,-19,-924,-12,3430,-3360,280,-1063238405,0,1084132352,978,48,215,1858,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:45.759: 8,0:0:0:3445,1,-19,-875,85,2100,-5110,-17640,-1063238686,0,1084132352,988,60,190,1859,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:45.868: 32,0:0:0:3445,1,29,-875,36,2590,-2030,-630,-1063237017,0,1084133376,996,16,239,1858,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:46.081: 0,0:0:0:3445,1,29,-924,85,3010,-5110,700,-1063238686,0,1084132352,997,22,182,1859,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:46.192: 8,0:0:0:3445,1,29,-875,36,2100,-3780,280,-1063233645,0,1084133376,988,42,202,1858,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:46.303: 8,0:0:0:3445,1,78,-924,134,17430,-5530,-1960,-1063235316,0,1084132352,983,38,210,1859,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:46.518: 8,0:0:0:3445,1,29,-875,36,1680,-3780,4270,-1063237017,0,1084133376,985,55,194,1859,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:46.627: 8,0:0:0:3445,1,29,-875,85,2590,-1120,2940,-1063233645,0,1084133376,994,13,209,1859,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:46.739: 8,0:0:0:3445,1,29,-875,36,5180,-8680,-140,-1063233365,0,1084133376,989,35,195,1858,99836,0,0,65344,8194,-1392510048,-1,0,
18:18:46.956: 0,0:0:0:3445,1,29,-924,85,1260,-3360,-140,-1063231947,0,1084132352,984,18,237,1858,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:47.067: 8,0:0:0:3445,1,78,-826,36,3430,-5530,280,-1063235316,0,1084132352,987,45,117,1858,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:47.281: 0,0:0:0:3445,1,29,-875,36,3430,-2030,-1890,-1063235597,0,1084132352,1000,40,236,1857,99820,0,0,65344,8194,-1392510048,-1,0,
18:18:47.391: 32,0:0:0:3445,1,29,-875,36,1680,-2450,4690,-1063237266,0,1084131328,1000,81,224,1856,99816,0,0,65344,8194,-1392510048,-1,0,
18:18:47.501: 32,0:0:0:3445,1,-68,-826,36,3430,-1540,2940,-1063238934,0,1084130304,980,61,246,1855,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:47.717: 0,0:0:0:3445,1,-19,-875,134,420,-3780,-1470,-1063237518,0,1084129280,969,46,212,1854,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:47.828: 8,0:0:0:3445,1,-19,-972,36,3010,-5110,3360,-1063239185,0,1084128256,966,25,223,1854,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:48.043: 0,0:0:0:3445,1,-19,-875,134,16100,-5530,-1050,-1063237224,0,1084128256,977,46,172,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:18:48.150: 0,0:0:0:3445,1,-19,-972,36,3010,-7770,280,-1063238891,0,1084127232,987,60,215,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:18:48.259: 0,0:0:0:3445,1,-117,-924,134,3010,-4690,-1470,-1063238891,0,1084127232,998,92,167,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:18:48.474: 0,0:0:0:3445,1,29,-924,85,1680,-2450,3360,-1063238891,0,1084127232,991,43,227,1852,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:48.583: 0,0:0:0:3445,1,-19,-875,85,2590,-3780,-140,-1063237478,0,1084126208,1002,56,199,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:48.692: 64,0:0:0:3445,1,29,-826,36,3920,-2870,1190,-1063240557,0,1084126208,1001,50,184,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:48.908: 0,0:0:0:3445,1,-19,-924,134,2590,-4690,-1050,-1063240837,0,1084126208,1003,24,185,1852,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:49.016: 8,0:0:0:3445,1,78,-826,85,3430,-2030,1190,-1063237478,0,1084126208,996,13,194,1851,99825,0,0,65344,8194,-1392510048,-1,0,
18:18:49.227: 0,0:0:0:3445,1,29,-875,85,3010,-5530,2100,-1063238865,0,1084125184,978,42,195,1851,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:49.334: 0,0:0:0:3445,1,-68,-826,134,3430,-5110,1190,-1063242502,0,1084125184,967,44,206,1851,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:49.441: 0,0:0:0:3445,1,-68,-875,85,840,-700,1610,-1063242502,0,1084125184,966,61,231,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:49.653: 0,0:0:0:3445,1,29,-924,85,-490,-3780,280,-1063240837,0,1084126208,969,15,186,1852,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:49.764: 0,0:0:0:3445,1,29,-924,134,3010,-6020,17360,-1063237478,0,1084126208,972,-14,181,1852,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:49.979: 0,0:0:0:3445,1,29,-875,85,3430,-7350,280,-1063237198,0,1084126208,992,4,172,1852,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:50.090: 8,0:0:0:3445,1,-19,-924,134,5670,-4200,16450,-1063240557,0,1084126208,989,44,218,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:18:50.201: 0,0:0:0:3445,1,-68,-826,36,3010,-2450,-5040,-1063238891,0,1084127232,968,32,197,1853,99810,0,0,65344,8194,-1392510048,-1,0,
18:18:50.418: 8,0:0:0:3445,1,-19,-924,85,5670,-8190,2030,-1063242252,0,1084127232,972,56,223,1853,99822,0,0,65344,8194,-1392510048,-1,0,
18:18:50.527: 0,0:0:0:3445,1,78,-875,85,350,-2870,2520,-1063238891,0,1084127232,990,64,140,1854,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:50.636: 8,0:0:0:3445,1,29,-924,85,3920,-4200,-1050,-1063240586,0,1084128256,1003,4,275,1854,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:50.850: 0,0:0:0:3445,1,29,-924,134,3430,-6020,-1050,-1063240586,0,1084128256,966,14,194,1854,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:50.959: 32,0:0:0:3445,1,29,-826,85,840,-4690,1610,-1063240586,0,1084128256,915,40,223,1854,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:51.174: 32,0:0:0:3445,1,78,-972,134,3920,-6020,700,-1063240586,0,1084128256,970,33,139,1854,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:51.284: 0,0:0:0:3445,1,29,-924,-12,4760,-7350,-630,-1063240586,0,1084128256,966,62,204,1854,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:51.396: 0,0:0:0:3445,1,-19,-924,231,3920,-2870,700,-1063237224,0,1084128256,999,4,206,1854,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:51.614: 32,0:0:0:3445,1,78,-875,85,1680,-5110,700,-1063239185,0,1084128256,1005,-7,253,1854,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:51.726: 32,0:0:0:3445,1,126,-826,134,-490,-4690,-1960,-1063239185,0,1084128256,981,66,210,1855,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:51.942: 32,0:0:0:3445,1,29,-875,85,-12250,-5530,1610,-1063237518,0,1084129280,994,27,203,1855,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:52.050: 0,0:0:0:3445,1,29,-875,85,1680,-2030,-1050,-1063237518,0,1084129280,965,39,233,1855,99823,0,0,65344,8194,-1392510048,-1,0,
18:18:52.159: 8,0:0:0:3445,1,-19,-875,85,6510,-6020,2940,-1063237518,0,1084129280,997,74,131,1856,99827,0,0,65344,8194,-1392510048,-1,0,
18:18:52.373: 32,0:0:0:3445,1,29,-972,182,3010,-3360,-2800,-1063235849,0,1084130304,1014,-6,183,1856,99827,0,0,65344,8194,-1392510048,-1,0,
18:18:52.485: 0,0:0:0:3445,1,29,-826,134,3010,210,-5040,-1063235569,0,1084130304,1017,15,155,1857,99820,0,0,65344,8194,-1392510048,-1,0,
18:18:52.596: 32,0:0:0:3445,1,-19,-875,134,3430,-5530,-140,-1063236986,0,1084131328,974,48,215,1857,99820,0,0,65344,8194,-1392510048,-1,0,
18:18:52.807: 32,0:0:0:3445,1,29,-924,-61,1260,-4690,-140,-1063237266,0,1084131328,973,-19,176,1857,99820,0,0,65344,8194,-1392510048,-1,0,
18:18:52.914: 0,0:0:0:3445,1,78,-875,182,840,-2870,-2800,-1063237266,0,1084131328,981,13,244,1858,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:53.127: 0,0:0:0:3445,1,29,-826,134,3010,-5110,280,-1063235597,0,1084132352,1002,24,249,1858,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:53.237: 0,0:0:0:3445,1,29,-924,85,17850,-8610,3360,-1063235597,0,1084132352,1002,96,218,1858,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:53.347: 0,0:0:0:3445,1,-19,-972,85,-910,-5110,-2380,-1063238686,0,1084132352,971,85,301,1858,99824,0,0,65344,8194,-1392510048,-1,0,
18:18:53.564: 0,0:0:0:3445,1,-68,-875,36,4340,-5110,1120,-1063235597,0,1084132352,959,69,227,1858,99813,0,0,65344,8194,-1392510048,-1,0,
18:18:53.676: 0,0:0:0:3445,1,78,-875,36,6090,-5530,-2380,-1063238686,0,1084132352,966,23,276,1859,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:53.890: 0,0:0:0:3445,1,-19,-924,-12,2590,-6020,1120,-1063237017,0,1084133376,988,75,228,1859,99829,0,0,65344,8194,-1392510048,-1,0,
18:18:54.000: 32,0:0:0:3445,1,29,-924,-12,2590,-5530,3780,-1063233645,0,1084133376,989,51,230,1859,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:54.109: 32,0:0:0:3445,1,-19,-826,85,3010,-7770,-3710,-1063236736,0,1084133376,981,11,233,1859,99817,0,0,65344,8194,-1392510048,-1,0,
18:18:54.320: 32,0:0:0:3445,1,-19,-875,85,3850,-5110,700,-1063237017,0,1084133376,973,39,207,1860,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:54.429: 0,0:0:0:3445,1,29,-826,85,4340,-5110,-1960,-1063235346,0,1084134400,993,33,165,1860,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:54.642: 0,0:0:0:3445,1,29,-875,182,4760,-5110,-630,-1063235346,0,1084134400,1015,-9,259,1860,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:54.753: 8,0:0:0:3445,1,29,-826,85,2590,-2450,210,-1063235346,0,1084134400,996,63,238,1860,99821,0,0,65344,8194,-1392510048,-1,0,
18:18:54.864: 8,0:0:0:3445,1,29,-875,85,1260,-5530,4200,-1063235346,0,1084134400,976,18,221,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:55.075: 32,0:0:0:3445,1,29,-924,85,2100,-4200,1540,-1063233394,0,1084135424,977,86,225,1861,99814,0,0,65344,8194,-1392510048,-1,0,
18:18:55.186: 0,0:0:0:3445,1,-117,-875,85,4340,-3360,-1120,-1063236769,0,1084135424,1002,30,155,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:55.401: 0,0:0:0:3445,1,-19,-875,36,2100,-6440,-2380,-1063233394,0,1084135424,998,110,287,1861,99826,0,0,65344,8194,-1392510048,-1,0,
18:18:55.512: 0,0:0:0:3445,1,-68,-875,182,-70,-6440,700,-1063233394,0,1084135424,988,20,162,1861,99819,0,0,65344,8194,-1392510048,-1,0,
18:18:55.621: 32,0:0:0:3445,1,126,-826,134,2100,-1540,700,-1063235362,0,1084135424,966,17,263,1861,99819,0,0,65344,8194,-1392510048,-1,0,
